start,end,"duration [rev]",description,"CCD row",origin
2172.966424,2172.969441,0.003018,VPU software update,5,ObjectLog
2172.966435,2172.969516,0.003081,VPU software update,7,ObjectLog
2172.966499,2172.969414,0.002915,VPU software update,4,ObjectLog
2172.966684,2172.970294,0.003610,VPU software update,4,ObjectLog
2172.966716,2172.969641,0.002925,VPU software update,5,ObjectLog
2172.966786,2172.969826,0.003040,VPU software update,6,ObjectLog
2172.966786,2172.970072,0.003286,VPU software update,7,ObjectLog
2172.966921,2172.969901,0.002980,VPU software update,5,ObjectLog
2172.967095,2172.970537,0.003442,VPU software update,6,ObjectLog
2172.967205,2172.970115,0.002910,VPU software update,5,ObjectLog
2172.967399,2172.970483,0.003084,VPU software update,7,ObjectLog
2172.967402,2172.970285,0.002883,VPU software update,5,ObjectLog
2172.967556,2172.970683,0.003128,VPU software update,5,ObjectLog
2172.967565,2172.970367,0.002802,VPU software update,4,ObjectLog
2172.967636,2172.970450,0.002814,VPU software update,4,ObjectLog
2172.967737,2172.970612,0.002875,VPU software update,4,ObjectLog
2172.967754,2172.970748,0.002993,VPU software update,7,ObjectLog
2172.967830,2172.971137,0.003307,VPU software update,6,ObjectLog
2172.967881,2172.975906,0.008025,VPU software update,4,ObjectLog
2172.967957,2172.971029,0.003072,VPU software update,5,ObjectLog
2172.968019,2172.970797,0.002778,VPU software update,7,ObjectLog
2172.968066,2172.970966,0.002900,VPU software update,7,ObjectLog
2172.968256,2172.971052,0.002796,VPU software update,7,ObjectLog
2172.968305,2172.971102,0.002797,VPU software update,5,ObjectLog
2172.968329,2172.974197,0.005868,VPU software update,7,ObjectLog
2172.968372,2172.971186,0.002813,VPU software update,5,ObjectLog
2172.968414,2172.971192,0.002778,VPU software update,6,ObjectLog
2172.968480,2172.976642,0.008162,VPU software update,5,ObjectLog
2172.968498,2172.972082,0.003583,VPU software update,6,ObjectLog
2172.969350,2172.975507,0.006157,VPU software update,6,ObjectLog
2172.971466,2172.976731,0.005265,VPU software update,7,ObjectLog
2172.977027,2172.984672,0.007645,VPU software update,6,ObjectLog
2172.977791,2172.984203,0.006412,VPU software update,4,ObjectLog
2172.978129,2172.984483,0.006354,VPU software update,5,ObjectLog
2172.978699,2172.984226,0.005527,VPU software update,7,ObjectLog
2172.981493,2172.984409,0.002915,VPU software update,4,ObjectLog
2172.981496,2172.984587,0.003091,VPU software update,7,ObjectLog
2172.981684,2172.984610,0.002926,VPU software update,4,ObjectLog
2172.981786,2172.989535,0.007749,VPU software update,5,ObjectLog
2172.981862,2172.984656,0.002794,VPU software update,7,ObjectLog
2172.981899,2172.989453,0.007555,VPU software update,4,ObjectLog
2172.981926,2172.989886,0.007960,VPU software update,7,ObjectLog
2172.981944,2172.989933,0.007989,VPU software update,6,ObjectLog
2172.986724,2172.990093,0.003369,VPU software update,4,ObjectLog
2172.986828,2172.990571,0.003743,VPU software update,5,ObjectLog
2172.987157,2172.990386,0.003229,VPU software update,7,ObjectLog
2172.987247,2172.990413,0.003166,VPU software update,6,ObjectLog
2172.987366,2172.990177,0.002810,VPU software update,4,ObjectLog
2172.987456,2172.990767,0.003311,VPU software update,4,ObjectLog
2172.987672,2172.990483,0.002811,VPU software update,7,ObjectLog
2172.987699,2172.990918,0.003219,VPU software update,6,ObjectLog
2172.987771,2172.990575,0.002804,VPU software update,7,ObjectLog
2172.987857,2172.990638,0.002781,VPU software update,7,ObjectLog
2172.987867,2172.990929,0.003062,VPU software update,5,ObjectLog
2172.987931,2172.991276,0.003345,VPU software update,7,ObjectLog
2172.988047,2172.990887,0.002840,VPU software update,4,ObjectLog
2172.988157,2172.991141,0.002984,VPU software update,4,ObjectLog
2172.988189,2172.991094,0.002905,VPU software update,6,ObjectLog
2172.988198,2172.991113,0.002916,VPU software update,5,ObjectLog
2172.988383,2172.991389,0.003007,VPU software update,6,ObjectLog
2172.988386,2172.991409,0.003022,VPU software update,5,ObjectLog
2172.988412,2172.991190,0.002778,VPU software update,4,ObjectLog
2172.988479,2172.991293,0.002814,VPU software update,4,ObjectLog
2172.988548,2172.991677,0.003129,VPU software update,7,ObjectLog
2172.988570,2172.991442,0.002873,VPU software update,4,ObjectLog
2172.988682,2172.991545,0.002863,VPU software update,6,ObjectLog
2172.988706,2172.992114,0.003408,VPU software update,5,ObjectLog
2172.988727,2172.991563,0.002836,VPU software update,4,ObjectLog
2172.988814,2172.992042,0.003228,VPU software update,6,ObjectLog
2172.988831,2172.992086,0.003255,VPU software update,4,ObjectLog
2172.988985,2172.992468,0.003483,VPU software update,7,ObjectLog
2172.989315,2172.992280,0.002965,VPU software update,6,ObjectLog
2172.989355,2172.992309,0.002953,VPU software update,4,ObjectLog
2172.989382,2172.992160,0.002778,VPU software update,5,ObjectLog
2172.989441,2172.992817,0.003376,VPU software update,5,ObjectLog
2172.989564,2172.992356,0.002793,VPU software update,6,ObjectLog
2172.989585,2172.992565,0.002980,VPU software update,4,ObjectLog
2172.989626,2172.992484,0.002858,VPU software update,6,ObjectLog
2172.989767,2172.992545,0.002778,VPU software update,6,ObjectLog
2172.989816,2172.993423,0.003607,VPU software update,6,ObjectLog
2172.989829,2172.992965,0.003136,VPU software update,7,ObjectLog
2172.989850,2172.992683,0.002833,VPU software update,4,ObjectLog
2172.989979,2172.992835,0.002856,VPU software update,4,ObjectLog
2172.990087,2172.993060,0.002972,VPU software update,5,ObjectLog
2172.990105,2172.992921,0.002816,VPU software update,4,ObjectLog
2172.990199,2172.993089,0.002890,VPU software update,4,ObjectLog
2172.990253,2172.993395,0.003141,VPU software update,7,ObjectLog
2172.990351,2172.994049,0.003698,VPU software update,5,ObjectLog
2172.990359,2172.993305,0.002946,VPU software update,4,ObjectLog
2172.990585,2172.993989,0.003403,VPU software update,4,ObjectLog
2172.990675,2172.994105,0.003430,VPU software update,7,ObjectLog
2172.990693,2172.994220,0.003526,VPU software update,6,ObjectLog
2172.990892,2172.993741,0.002850,VPU software update,6,ObjectLog
2172.991010,2172.993857,0.002847,VPU software update,6,ObjectLog
2172.991135,2172.994220,0.003085,VPU software update,6,ObjectLog
2172.991271,2172.994710,0.003438,VPU software update,4,ObjectLog
2172.991342,2172.994614,0.003271,VPU software update,5,ObjectLog
2172.991416,2172.994510,0.003093,VPU software update,7,ObjectLog
2172.991501,2173.001375,0.009874,VPU software update,6,ObjectLog
2172.991604,2172.994809,0.003204,VPU software update,6,ObjectLog
2172.991782,2172.994714,0.002932,VPU software update,7,ObjectLog
2172.991886,2172.995807,0.003921,VPU software update,5,ObjectLog
2172.991981,2172.995298,0.003317,VPU software update,4,ObjectLog
2172.991999,2172.994951,0.002952,VPU software update,7,ObjectLog
2172.992086,2172.994967,0.002881,VPU software update,6,ObjectLog
2172.992241,2172.995959,0.003718,VPU software update,7,ObjectLog
2172.992242,2172.995137,0.002895,VPU software update,6,ObjectLog
2172.992424,2172.995276,0.002852,VPU software update,6,ObjectLog
2172.992547,2172.996317,0.003770,VPU software update,6,ObjectLog
2172.992576,2172.995446,0.002870,VPU software update,4,ObjectLog
2172.992717,2172.995530,0.002813,VPU software update,4,ObjectLog
2172.992804,2172.995795,0.002990,VPU software update,4,ObjectLog
2172.993081,2172.996239,0.003158,VPU software update,5,ObjectLog
2172.993091,2172.995922,0.002831,VPU software update,4,ObjectLog
2172.993206,2172.996223,0.003017,VPU software update,4,ObjectLog
2172.993258,2172.996538,0.003280,VPU software update,7,ObjectLog
2172.993497,2172.996339,0.002842,VPU software update,4,ObjectLog
2172.993528,2172.997417,0.003889,VPU software update,5,ObjectLog
2172.993594,2172.996847,0.003253,VPU software update,6,ObjectLog
2172.993617,2172.996536,0.002920,VPU software update,4,ObjectLog
2172.993824,2172.996805,0.002981,VPU software update,7,ObjectLog
2172.993847,2172.997279,0.003432,VPU software update,4,ObjectLog
2172.994077,2172.997197,0.003120,VPU software update,7,ObjectLog
2172.994144,2172.997257,0.003113,VPU software update,6,ObjectLog
2172.994480,2172.997280,0.002800,VPU software update,7,ObjectLog
2172.994555,2172.997728,0.003173,VPU software update,7,ObjectLog
2172.994560,2172.997390,0.002830,VPU software update,4,ObjectLog
2172.994568,2172.997561,0.002993,VPU software update,6,ObjectLog
2172.994686,2172.998935,0.004249,VPU software update,5,ObjectLog
2172.994704,2172.997771,0.003067,VPU software update,4,ObjectLog
2172.994873,2172.997779,0.002906,VPU software update,6,ObjectLog
2172.994997,2172.998609,0.003611,VPU software update,7,ObjectLog
2172.995046,2172.998135,0.003090,VPU software update,4,ObjectLog
2172.995082,2172.998012,0.002930,VPU software update,6,ObjectLog
2172.995294,2172.998454,0.003160,VPU software update,6,ObjectLog
2172.995426,2172.998438,0.003012,VPU software update,4,ObjectLog
2172.995715,2172.998493,0.002778,VPU software update,4,ObjectLog
2172.995745,2172.998724,0.002979,VPU software update,6,ObjectLog
2172.995778,2172.999073,0.003294,VPU software update,4,ObjectLog
2172.995879,2172.998673,0.002794,VPU software update,7,ObjectLog
2172.995945,2172.999093,0.003148,VPU software update,7,ObjectLog
2172.996015,2172.998805,0.002789,VPU software update,6,ObjectLog
2172.996122,2172.998900,0.002778,VPU software update,6,ObjectLog
2172.996179,2172.999151,0.002973,VPU software update,6,ObjectLog
2172.996218,2172.999026,0.002808,VPU software update,5,ObjectLog
2172.996301,2172.999459,0.003158,VPU software update,5,ObjectLog
2172.996352,2172.999720,0.003367,VPU software update,4,ObjectLog
2172.996368,2172.999198,0.002830,VPU software update,7,ObjectLog
2172.996434,2173.000292,0.003858,VPU software update,6,ObjectLog
2172.996469,2173.000695,0.004226,VPU software update,7,ObjectLog
2172.996729,2172.999644,0.002915,VPU software update,5,ObjectLog
2172.996923,2172.999750,0.002827,VPU software update,5,ObjectLog
2172.996993,2173.000593,0.003601,VPU software update,4,ObjectLog
2172.997021,2172.999819,0.002798,VPU software update,5,ObjectLog
2172.997090,2173.000087,0.002997,VPU software update,5,ObjectLog
2172.997361,2173.000233,0.002872,VPU software update,5,ObjectLog
2172.997521,2173.000313,0.002792,VPU software update,5,ObjectLog
2172.997583,2173.001250,0.003667,VPU software update,6,ObjectLog
2172.997590,2173.000477,0.002887,VPU software update,5,ObjectLog
2172.997749,2173.001133,0.003384,VPU software update,5,ObjectLog
2172.997868,2173.001362,0.003494,VPU software update,4,ObjectLog
2172.997982,2173.000851,0.002868,VPU software update,7,ObjectLog
2172.998124,2173.001354,0.003230,VPU software update,7,ObjectLog
2172.998425,2173.001281,0.002856,VPU software update,5,ObjectLog
2172.998544,2173.001363,0.002819,VPU software update,6,ObjectLog
2172.998566,2173.001385,0.002819,VPU software update,5,ObjectLog
2173.029670,2173.038910,0.009240,VPU software update,4,ObjectLog
2173.030036,2173.045608,0.015571,VPU software update,5,ObjectLog
2173.030158,2173.037927,0.007770,VPU software update,7,ObjectLog
2173.030202,2173.038826,0.008624,VPU software update,6,ObjectLog
2173.035204,2173.048851,0.013647,VPU software update,7,ObjectLog
2173.036106,2173.041294,0.005188,VPU software update,6,ObjectLog
2173.036182,2173.049973,0.013791,VPU software update,4,ObjectLog
2173.038569,2173.043529,0.004959,VPU software update,6,ObjectLog
2173.040806,2173.043945,0.003138,VPU software update,6,ObjectLog
2173.041214,2173.057216,0.016003,VPU software update,6,ObjectLog
2173.042876,2173.068990,0.026113,VPU software update,5,ObjectLog
2173.046125,2173.050342,0.004217,VPU software update,7,ObjectLog
2173.047243,2173.051036,0.003792,VPU software update,4,ObjectLog
2173.047623,2173.069095,0.021472,VPU software update,7,ObjectLog
2173.048313,2173.054585,0.006272,VPU software update,4,ObjectLog
2173.051854,2173.056201,0.004348,VPU software update,4,ObjectLog
2173.053470,2173.069343,0.015873,VPU software update,4,ObjectLog
2173.054485,2173.069416,0.014931,VPU software update,6,ObjectLog
2178.242832,2178.265162,0.022330,AOCS loss of convergence,5,ObjectLog
2178.242869,2178.265213,0.022344,AOCS loss of convergence,7,ObjectLog
2178.243041,2178.265184,0.022142,AOCS loss of convergence,6,ObjectLog
2178.243053,2178.264994,0.021941,AOCS loss of convergence,4,ObjectLog
2178.243765,2178.267376,0.023611,AOCS loss of convergence,4,AGIS
2178.243765,2178.267376,0.023611,AOCS loss of convergence,5,AGIS
2178.243765,2178.267376,0.023611,AOCS loss of convergence,6,AGIS
2178.243765,2178.267376,0.023611,AOCS loss of convergence,7,AGIS
2179.125000,2191.000000,11.875000,VPU software update plus commissioning,4,AGIS
2179.125000,2191.000000,11.875000,VPU software update plus commissioning,5,AGIS
2179.125000,2191.000000,11.875000,VPU software update plus commissioning,6,AGIS
2179.125000,2191.000000,11.875000,VPU software update plus commissioning,7,AGIS
2179.544161,2179.547908,0.003747,VPU software update plus commissioning,7,ObjectLog
2179.547433,2179.550540,0.003108,VPU software update plus commissioning,4,ObjectLog
2179.549173,2179.553538,0.004365,VPU software update plus commissioning,7,ObjectLog
2179.549917,2179.553538,0.003621,VPU software update plus commissioning,5,ObjectLog
2179.551910,2179.555735,0.003825,VPU software update plus commissioning,6,ObjectLog
2179.553113,2179.556996,0.003882,VPU software update plus commissioning,5,ObjectLog
2179.553209,2179.556996,0.003787,VPU software update plus commissioning,6,ObjectLog
2179.554993,2179.558626,0.003633,VPU software update plus commissioning,6,ObjectLog
2179.565763,2179.568987,0.003224,VPU software update plus commissioning,4,ObjectLog
2179.579807,2179.586918,0.007111,VPU software update plus commissioning,6,ObjectLog
2179.585771,2179.590144,0.004373,VPU software update plus commissioning,4,ObjectLog
2179.586402,2179.590144,0.003742,VPU software update plus commissioning,7,ObjectLog
2179.588018,2179.591543,0.003525,VPU software update plus commissioning,6,ObjectLog
2179.590083,2179.594302,0.004219,VPU software update plus commissioning,4,ObjectLog
2179.590856,2179.594302,0.003446,VPU software update plus commissioning,6,ObjectLog
2179.593772,2179.597737,0.003966,VPU software update plus commissioning,7,ObjectLog
2179.593817,2179.597197,0.003380,VPU software update plus commissioning,4,ObjectLog
2179.596879,2179.601901,0.005023,VPU software update plus commissioning,7,ObjectLog
2179.597813,2179.601695,0.003881,VPU software update plus commissioning,6,ObjectLog
2179.597961,2179.601901,0.003941,VPU software update plus commissioning,7,ObjectLog
2179.599424,2179.603354,0.003930,VPU software update plus commissioning,5,ObjectLog
2179.599708,2179.603354,0.003647,VPU software update plus commissioning,6,ObjectLog
2179.607785,2179.615897,0.008112,VPU software update plus commissioning,4,ObjectLog
2179.616071,2179.621327,0.005256,VPU software update plus commissioning,7,ObjectLog
2179.619150,2179.624680,0.005530,VPU software update plus commissioning,7,ObjectLog
2179.622766,2179.627854,0.005088,VPU software update plus commissioning,5,ObjectLog
2179.627520,2179.634209,0.006689,VPU software update plus commissioning,6,ObjectLog
2179.634647,2179.701387,0.066740,VPU software update plus commissioning,6,ObjectLog
2179.634853,2179.649025,0.014172,VPU software update plus commissioning,4,ObjectLog
2179.635412,2179.644098,0.008686,VPU software update plus commissioning,5,ObjectLog
2179.635600,2179.642109,0.006509,VPU software update plus commissioning,7,ObjectLog
2179.639386,2179.644161,0.004775,VPU software update plus commissioning,7,ObjectLog
2179.641369,2179.645278,0.003909,VPU software update plus commissioning,5,ObjectLog
2179.641434,2179.647482,0.006048,VPU software update plus commissioning,7,ObjectLog
2179.642548,2179.652701,0.010153,VPU software update plus commissioning,5,ObjectLog
2179.642699,2179.645700,0.003001,VPU software update plus commissioning,6,ObjectLog
2179.642971,2179.646802,0.003831,VPU software update plus commissioning,6,ObjectLog
2179.644082,2179.647828,0.003746,VPU software update plus commissioning,6,ObjectLog
2179.644755,2179.648173,0.003419,VPU software update plus commissioning,7,ObjectLog
2179.645097,2179.649693,0.004596,VPU software update plus commissioning,6,ObjectLog
2179.645446,2179.654150,0.008705,VPU software update plus commissioning,7,ObjectLog
2179.646297,2179.649390,0.003093,VPU software update plus commissioning,4,ObjectLog
2179.646670,2179.650642,0.003972,VPU software update plus commissioning,4,ObjectLog
2179.646963,2179.650291,0.003328,VPU software update plus commissioning,6,ObjectLog
2179.647566,2179.651911,0.004345,VPU software update plus commissioning,6,ObjectLog
2179.647920,2179.652241,0.004321,VPU software update plus commissioning,4,ObjectLog
2179.649181,2179.651987,0.002807,VPU software update plus commissioning,6,ObjectLog
2179.649265,2179.652186,0.002920,VPU software update plus commissioning,6,ObjectLog
2179.649460,2179.653707,0.004247,VPU software update plus commissioning,6,ObjectLog
2179.649518,2179.653794,0.004276,VPU software update plus commissioning,4,ObjectLog
